Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
91,-0.1733,13.0245,0.08262,9.37,10.218,11.066,11.999,13.024,14.155,15.402,16.78,18.158
92,-0.1733,13.0371,0.08264,9.378,10.227,11.077,12.01,13.037,14.169,15.417,16.797,18.177
93,-0.1733,13.0496,0.08265,9.386,10.237,11.087,12.021,13.05,14.182,15.432,16.814,18.195
94,-0.1733,13.062,0.08266,9.395,10.246,11.097,12.033,13.062,14.196,15.447,16.83,18.213
95,-0.1733,13.0744,0.08267,9.404,10.256,11.108,12.044,13.074,14.21,15.462,16.847,18.231
96,-0.1733,13.0866,0.08269,9.412,10.265,11.118,12.055,13.087,14.223,15.477,16.863,18.249
97,-0.1733,13.0987,0.0827,9.42,10.274,11.128,12.066,13.099,14.237,15.492,16.88,18.267
98,-0.1733,13.1107,0.08271,9.428,10.283,11.138,12.077,13.111,14.25,15.507,16.896,18.285
99,-0.1733,13.1226,0.08273,9.436,10.292,11.147,12.088,13.123,14.263,15.521,16.912,18.303
100,-0.1733,13.1345,0.08274,9.444,10.301,11.157,12.099,13.134,14.276,15.536,16.928,18.32
101,-0.1733,13.1462,0.08275,9.452,10.31,11.167,12.109,13.146,14.289,15.55,16.943,18.337
102,-0.1733,13.1578,0.08276,9.46,10.318,11.177,12.12,13.158,14.302,15.564,16.959,18.354
103,-0.1733,13.1693,0.08277,9.468,10.327,11.186,12.13,13.169,14.314,15.578,16.974,18.371
104,-0.1733,13.1806,0.08279,9.475,10.335,11.195,12.14,13.181,14.327,15.592,16.99,18.388
105,-0.1733,13.1919,0.0828,9.483,10.344,11.205,12.151,13.192,14.339,15.606,17.005,18.404
106,-0.1733,13.2031,0.08281,9.491,10.352,11.214,12.161,13.203,14.352,15.619,17.02,18.421
107,-0.1733,13.2142,0.08282,9.498,10.361,11.223,12.171,13.214,14.364,15.633,17.035,18.437
108,-0.1733,13.2251,0.08283,9.506,10.369,11.232,12.181,13.225,14.376,15.646,17.049,18.453
109,-0.1733,13.236,0.08284,9.513,10.377,11.241,12.191,13.236,14.388,15.659,17.064,18.469
110,-0.1733,13.2467,0.08286,9.52,10.385,11.25,12.201,13.247,14.4,15.672,17.079,18.485
111,-0.1733,13.2574,0.08287,9.528,10.393,11.259,12.21,13.257,14.412,15.685,17.093,18.501
112,-0.1733,13.2679,0.08288,9.535,10.401,11.268,12.22,13.268,14.423,15.698,17.107,18.517
113,-0.1733,13.2783,0.08289,9.542,10.409,11.276,12.229,13.278,14.435,15.711,17.121,18.532
114,-0.1733,13.2886,0.0829,9.549,10.417,11.285,12.239,13.289,14.446,15.723,17.135,18.547
115,-0.1733,13.2988,0.08291,9.556,10.424,11.293,12.248,13.299,14.457,15.736,17.149,18.562
116,-0.1733,13.3089,0.08292,9.563,10.432,11.301,12.257,13.309,14.468,15.748,17.162,18.577
117,-0.1733,13.3189,0.08293,9.57,10.44,11.31,12.266,13.319,14.479,15.76,17.176,18.591
118,-0.1733,13.3288,0.08294,9.576,10.447,11.318,12.275,13.329,14.49,15.772,17.189,18.606
119,-0.1733,13.3386,0.08296,9.583,10.454,11.326,12.284,13.339,14.501,15.784,17.203,18.621
120,-0.1733,13.3482,0.08297,9.589,10.461,11.334,12.293,13.348,14.512,15.796,17.216,18.635
121,-0.1733,13.3578,0.08298,9.596,10.469,11.342,12.301,13.358,14.522,15.808,17.229,18.65
122,-0.1733,13.3672,0.08299,9.602,10.476,11.349,12.31,13.367,14.533,15.819,17.241,18.663
123,-0.1733,13.3766,0.083,9.608,10.483,11.357,12.318,13.377,14.543,15.831,17.254,18.677
124,-0.1733,13.3858,0.08301,9.615,10.49,11.365,12.327,13.386,14.553,15.842,17.266,18.691
125,-0.1733,13.3949,0.08302,9.621,10.496,11.372,12.335,13.395,14.563,15.853,17.279,18.704
126,-0.1733,13.4039,0.08303,9.627,10.503,11.38,12.343,13.404,14.573,15.864,17.291,18.718
127,-0.1733,13.4129,0.08304,9.633,10.51,11.387,12.351,13.413,14.583,15.875,17.303,18.731
128,-0.1733,13.4217,0.08305,9.639,10.517,11.394,12.359,13.422,14.593,15.886,17.315,18.744
129,-0.1733,13.4304,0.08306,9.645,10.523,11.402,12.367,13.43,14.602,15.896,17.327,18.757
130,-0.1733,13.439,0.08307,9.65,10.53,11.409,12.375,13.439,14.612,15.907,17.338,18.77
131,-0.1733,13.4475,0.08308,9.656,10.536,11.416,12.383,13.448,14.621,15.917,17.35,18.782
132,-0.1733,13.4559,0.08308,9.662,10.542,11.423,12.391,13.456,14.63,15.927,17.361,18.794
133,-0.1733,13.4642,0.08309,9.668,10.549,11.43,12.398,13.464,14.64,15.937,17.372,18.806
134,-0.1733,13.4724,0.0831,9.673,10.555,11.436,12.405,13.472,14.649,15.947,17.383,18.819
135,-0.1733,13.4805,0.08311,9.679,10.561,11.443,12.413,13.48,14.658,15.957,17.394,18.831
136,-0.1733,13.4886,0.08312,9.684,10.567,11.45,12.42,13.489,14.667,15.967,17.405,18.843
137,-0.1733,13.4965,0.08313,9.689,10.573,11.456,12.427,13.496,14.675,15.977,17.416,18.855
138,-0.1733,13.5043,0.08314,9.695,10.579,11.462,12.434,13.504,14.684,15.986,17.426,18.866
139,-0.1733,13.5121,0.08315,9.7,10.584,11.469,12.441,13.512,14.693,15.996,17.437,18.878
140,-0.1733,13.5197,0.08316,9.705,10.59,11.475,12.448,13.52,14.701,16.005,17.447,18.889
141,-0.1733,13.5273,0.08316,9.71,10.596,11.482,12.455,13.527,14.709,16.014,17.457,18.9
142,-0.1733,13.5348,0.08317,9.715,10.602,11.488,12.462,13.535,14.718,16.023,17.467,18.911
143,-0.1733,13.5422,0.08318,9.72,10.607,11.494,12.469,13.542,14.726,16.032,17.477,18.922
144,-0.1733,13.5495,0.08319,9.725,10.612,11.5,12.475,13.55,14.734,16.041,17.487,18.933
145,-0.1733,13.5567,0.0832,9.73,10.618,11.506,12.482,13.557,14.742,16.05,17.497,18.944
146,-0.1733,13.5638,0.08321,9.735,10.623,11.511,12.488,13.564,14.75,16.059,17.507,18.955
147,-0.1733,13.5709,0.08321,9.74,10.629,11.517,12.495,13.571,14.757,16.067,17.516,18.965
148,-0.1733,13.5778,0.08322,9.744,10.634,11.523,12.501,13.578,14.765,16.076,17.526,18.975
149,-0.1733,13.5847,0.08323,9.749,10.639,11.529,12.507,13.585,14.773,16.084,17.535,18.986
150,-0.1733,13.5915,0.08324,9.753,10.644,11.534,12.513,13.592,14.78,16.093,17.544,18.996
151,-0.1733,13.5983,0.08324,9.758,10.649,11.54,12.52,13.598,14.788,16.101,17.553,19.005
152,-0.1733,13.6049,0.08325,9.763,10.654,11.545,12.526,13.605,14.795,16.109,17.562,19.015
153,-0.1733,13.6115,0.08326,9.767,10.659,11.551,12.532,13.612,14.802,16.117,17.571,19.025
154,-0.1733,13.618,0.08327,9.771,10.664,11.556,12.537,13.618,14.81,16.125,17.58,19.035
155,-0.1733,13.6244,0.08327,9.776,10.669,11.561,12.543,13.624,14.816,16.133,17.588,19.044
156,-0.1733,13.6308,0.08328,9.78,10.673,11.567,12.549,13.631,14.824,16.141,17.597,19.054
157,-0.1733,13.6371,0.08329,9.784,10.678,11.572,12.555,13.637,14.831,16.148,17.606,19.063
158,-0.1733,13.6433,0.08329,9.789,10.683,11.577,12.56,13.643,14.837,16.156,17.614,19.072
159,-0.1733,13.6494,0.0833,9.793,10.687,11.582,12.566,13.649,14.844,16.163,17.622,19.081
160,-0.1733,13.6555,0.08331,9.797,10.692,11.587,12.571,13.656,14.851,16.171,17.631,19.091
161,-0.1733,13.6616,0.08331,9.801,10.697,11.592,12.577,13.662,14.858,16.178,17.639,19.099
162,-0.1733,13.6675,0.08332,9.805,10.701,11.597,12.582,13.668,14.864,16.185,17.647,19.108
163,-0.1733,13.6734,0.08333,9.809,10.705,11.602,12.588,13.673,14.871,16.193,17.655,19.117
164,-0.1733,13.6792,0.08333,9.813,10.71,11.607,12.593,13.679,14.877,16.2,17.662,19.125
165,-0.1733,13.685,0.08334,9.817,10.714,11.611,12.598,13.685,14.883,16.207,17.671,19.134
166,-0.1733,13.6907,0.08335,9.82,10.718,11.616,12.603,13.691,14.89,16.214,17.678,19.143
167,-0.1733,13.6963,0.08335,9.824,10.722,11.621,12.609,13.696,14.896,16.221,17.686,19.151
168,-0.1733,13.7019,0.08336,9.828,10.727,11.625,12.614,13.702,14.902,16.228,17.693,19.159
169,-0.1733,13.7074,0.08336,9.832,10.731,11.63,12.619,13.707,14.908,16.234,17.701,19.167
170,-0.1733,13.7129,0.08337,9.835,10.735,11.634,12.624,13.713,14.914,16.241,17.708,19.176
171,-0.1733,13.7183,0.08337,9.839,10.739,11.639,12.629,13.718,14.92,16.247,17.715,19.183
172,-0.1733,13.7237,0.08338,9.843,10.743,11.643,12.633,13.724,14.926,16.254,17.723,19.191
173,-0.1733,13.7289,0.08339,9.846,10.747,11.647,12.638,13.729,14.932,16.261,17.73,19.199
174,-0.1733,13.7342,0.08339,9.85,10.751,11.652,12.643,13.734,14.938,16.267,17.737,19.207
175,-0.1733,13.7394,0.0834,9.853,10.755,11.656,12.648,13.739,14.943,16.273,17.744,19.215
176,-0.1733,13.7445,0.0834,9.857,10.759,11.66,12.652,13.744,14.949,16.279,17.751,19.222
177,-0.1733,13.7496,0.08341,9.86,10.762,11.665,12.657,13.75,14.955,16.286,17.758,19.23
178,-0.1733,13.7546,0.08341,9.864,10.766,11.669,12.661,13.755,14.96,16.292,17.764,19.237
179,-0.1733,13.7595,0.08342,9.867,10.77,11.673,12.666,13.76,14.966,16.298,17.771,19.245
180,-0.1733,13.7645,0.08342,9.87,10.774,11.677,12.67,13.764,14.971,16.304,17.778,19.252
181,-0.1733,13.7693,0.08343,9.873,10.777,11.681,12.675,13.769,14.976,16.31,17.784,19.259
182,-0.1733,13.7741,0.08343,9.877,10.781,11.685,12.679,13.774,14.982,16.315,17.791,19.266
183,-0.1733,13.7789,0.08343,9.88,10.785,11.689,12.684,13.779,14.987,16.321,17.797,19.273
184,-0.1733,13.7836,0.08344,9.883,10.788,11.693,12.688,13.784,14.992,16.327,17.803,19.28
185,-0.1733,13.7883,0.08344,9.887,10.792,11.697,12.692,13.788,14.997,16.333,17.81,19.286
186,-0.1733,13.7929,0.08345,9.89,10.795,11.7,12.696,13.793,15.002,16.338,17.816,19.294
187,-0.1733,13.7975,0.08345,9.893,10.799,11.704,12.7,13.798,15.007,16.344,17.822,19.3
188,-0.1733,13.802,0.08345,9.896,10.802,11.708,12.705,13.802,15.012,16.349,17.828,19.306
189,-0.1733,13.8065,0.08346,9.899,10.805,11.712,12.709,13.806,15.017,16.355,17.834,19.313
190,-0.1733,13.8109,0.08346,9.902,10.809,11.715,12.713,13.811,15.022,16.36,17.84,19.32
191,-0.1733,13.8153,0.08347,9.905,10.812,11.719,12.717,13.815,15.027,16.366,17.846,19.327
192,-0.1733,13.8197,0.08347,9.908,10.815,11.723,12.721,13.82,15.032,16.371,17.852,19.333
193,-0.1733,13.824,0.08347,9.911,10.819,11.726,12.725,13.824,15.037,16.376,17.857,19.339
194,-0.1733,13.8282,0.08348,9.914,10.822,11.73,12.728,13.828,15.041,16.381,17.863,19.345
195,-0.1733,13.8324,0.08348,9.917,10.825,11.733,12.732,13.832,15.046,16.386,17.869,19.351
196,-0.1733,13.8366,0.08348,9.92,10.828,11.737,12.736,13.837,15.05,16.391,17.874,19.357
197,-0.1733,13.8407,0.08348,9.923,10.831,11.74,12.74,13.841,15.055,16.396,17.879,19.363
198,-0.1733,13.8448,0.08349,9.925,10.834,11.744,12.743,13.845,15.06,16.401,17.885,19.369
199,-0.1733,13.8489,0.08349,9.928,10.838,11.747,12.747,13.849,15.064,16.406,17.891,19.375
200,-0.1733,13.8529,0.08349,9.931,10.841,11.75,12.751,13.853,15.068,16.411,17.896,19.381
201,-0.1733,13.8569,0.08349,9.934,10.844,11.754,12.755,13.857,15.073,16.416,17.901,19.386
202,-0.1733,13.8608,0.0835,9.936,10.847,11.757,12.758,13.861,15.077,16.42,17.907,19.393
203,-0.1733,13.8647,0.0835,9.939,10.85,11.76,12.762,13.865,15.081,16.425,17.912,19.398
204,-0.1733,13.8685,0.0835,9.942,10.853,11.763,12.765,13.868,15.085,16.43,17.916,19.403
205,-0.1733,13.8723,0.0835,9.945,10.856,11.767,12.769,13.872,15.09,16.434,17.921,19.409
206,-0.1733,13.8761,0.08351,9.947,10.858,11.77,12.772,13.876,15.094,16.439,17.927,19.415
207,-0.1733,13.8799,0.08351,9.95,10.861,11.773,12.776,13.88,15.098,16.443,17.932,19.42
208,-0.1733,13.8836,0.08351,9.952,10.864,11.776,12.779,13.884,15.102,16.448,17.937,19.425
209,-0.1733,13.8872,0.08351,9.955,10.867,11.779,12.782,13.887,15.106,16.452,17.941,19.43
210,-0.1733,13.8909,0.08351,9.957,10.87,11.782,12.786,13.891,15.11,16.456,17.946,19.435
211,-0.1733,13.8945,0.08351,9.96,10.873,11.785,12.789,13.894,15.114,16.461,17.951,19.44
212,-0.1733,13.898,0.08352,9.962,10.875,11.788,12.792,13.898,15.118,16.465,17.956,19.446
213,-0.1733,13.9016,0.08352,9.965,10.878,11.791,12.795,13.902,15.122,16.469,17.96,19.451
214,-0.1733,13.9051,0.08352,9.967,10.881,11.794,12.799,13.905,15.126,16.474,17.965,19.456
215,-0.1733,13.9085,0.08352,9.97,10.883,11.797,12.802,13.908,15.129,16.478,17.969,19.461
216,-0.1733,13.912,0.08352,9.972,10.886,11.8,12.805,13.912,15.133,16.482,17.974,19.466
217,-0.1733,13.9154,0.08352,9.975,10.889,11.803,12.808,13.915,15.137,16.486,17.978,19.471
218,-0.1733,13.9187,0.08352,9.977,10.891,11.805,12.811,13.919,15.14,16.49,17.982,19.475
219,-0.1733,13.9221,0.08352,9.979,10.894,11.808,12.814,13.922,15.144,16.494,17.987,19.48
220,-0.1733,13.9254,0.08352,9.982,10.897,11.811,12.817,13.925,15.148,16.498,17.991,19.485
221,-0.1733,13.9287,0.08352,9.984,10.899,11.814,12.82,13.929,15.151,16.502,17.995,19.489
222,-0.1733,13.9319,0.08352,9.986,10.902,11.817,12.823,13.932,15.155,16.505,17.999,19.494
223,-0.1733,13.9351,0.08352,9.989,10.904,11.819,12.826,13.935,15.158,16.509,18.004,19.498
224,-0.1733,13.9383,0.08352,9.991,10.907,11.822,12.829,13.938,15.162,16.513,18.008,19.503
225,-0.1733,13.9415,0.08352,9.993,10.909,11.825,12.832,13.942,15.165,16.517,18.012,19.507
226,-0.1733,13.9446,0.08352,9.996,10.912,11.827,12.835,13.945,15.169,16.52,18.016,19.511
227,-0.1733,13.9477,0.08352,9.998,10.914,11.83,12.838,13.948,15.172,16.524,18.02,19.516
228,-0.1733,13.9508,0.08352,10,10.916,11.833,12.841,13.951,15.175,16.528,18.024,19.52
229,-0.1733,13.9539,0.08352,10.002,10.919,11.835,12.843,13.954,15.179,16.531,18.028,19.524
230,-0.1733,13.9569,0.08352,10.004,10.921,11.838,12.846,13.957,15.182,16.535,18.032,19.529
231,-0.1733,13.9599,0.08352,10.007,10.923,11.84,12.849,13.96,15.185,16.539,18.036,19.533
232,-0.1733,13.9628,0.08352,10.009,10.926,11.843,12.852,13.963,15.188,16.542,18.039,19.537
233,-0.1733,13.9658,0.08352,10.011,10.928,11.845,12.854,13.966,15.192,16.546,18.043,19.541
234,-0.1733,13.9687,0.08352,10.013,10.93,11.848,12.857,13.969,15.195,16.549,18.047,19.545
235,-0.1733,13.9716,0.08352,10.015,10.933,11.85,12.86,13.972,15.198,16.552,18.051,19.549
236,-0.1733,13.9744,0.08352,10.017,10.935,11.853,12.862,13.974,15.201,16.556,18.054,19.553
237,-0.1733,13.9773,0.08352,10.019,10.937,11.855,12.865,13.977,15.204,16.559,18.058,19.557
238,-0.1733,13.9801,0.08352,10.021,10.939,11.858,12.868,13.98,15.207,16.562,18.062,19.561
239,-0.1733,13.9829,0.08351,10.023,10.942,11.86,12.87,13.983,15.21,16.565,18.065,19.564
240,-0.1733,13.9857,0.08351,10.025,10.944,11.863,12.873,13.986,15.213,16.569,18.068,19.568
241,-0.1733,13.9884,0.08351,10.027,10.946,11.865,12.875,13.988,15.216,16.572,18.072,19.572
242,-0.1733,13.9911,0.08351,10.029,10.948,11.867,12.878,13.991,15.219,16.575,18.075,19.576
243,-0.1733,13.9938,0.08351,10.031,10.95,11.869,12.88,13.994,15.222,16.578,18.079,19.579
244,-0.1733,13.9965,0.08351,10.033,10.952,11.872,12.883,13.996,15.225,16.582,18.082,19.583
245,-0.1733,13.9991,0.0835,10.035,10.955,11.874,12.885,13.999,15.228,16.584,18.085,19.586
246,-0.1733,14.0018,0.0835,10.037,10.957,11.876,12.888,14.002,15.23,16.588,18.089,19.59
247,-0.1733,14.0044,0.0835,10.039,10.959,11.879,12.89,14.004,15.233,16.591,18.092,19.593
248,-0.1733,14.007,0.0835,10.041,10.961,11.881,12.893,14.007,15.236,16.594,18.095,19.597
249,-0.1733,14.0095,0.0835,10.043,10.963,11.883,12.895,14.01,15.239,16.597,18.099,19.601
250,-0.1733,14.012,0.08349,10.045,10.965,11.885,12.897,14.012,15.241,16.599,18.101,19.603
251,-0.1733,14.0146,0.08349,10.047,10.967,11.888,12.9,14.015,15.244,16.602,18.105,19.607
252,-0.1733,14.017,0.08349,10.049,10.969,11.89,12.902,14.017,15.247,16.605,18.108,19.61
253,-0.1733,14.0195,0.08349,10.05,10.971,11.892,12.904,14.02,15.25,16.608,18.111,19.614
254,-0.1733,14.022,0.08348,10.053,10.973,11.894,12.907,14.022,15.252,16.611,18.114,19.617
255,-0.1733,14.0244,0.08348,10.054,10.975,11.896,12.909,14.024,15.255,16.614,18.117,19.62
256,-0.1733,14.0268,0.08348,10.056,10.977,11.898,12.911,14.027,15.257,16.616,18.12,19.623
257,-0.1733,14.0292,0.08348,10.058,10.979,11.9,12.913,14.029,15.26,16.619,18.123,19.627
258,-0.1733,14.0315,0.08347,10.06,10.981,11.902,12.916,14.032,15.262,16.622,18.125,19.629
259,-0.1733,14.0339,0.08347,10.062,10.983,11.904,12.918,14.034,15.265,16.625,18.128,19.632
260,-0.1733,14.0362,0.08347,10.063,10.985,11.906,12.92,14.036,15.267,16.627,18.131,19.636
261,-0.1733,14.0385,0.08346,10.065,10.987,11.908,12.922,14.038,15.27,16.63,18.134,19.638
262,-0.1733,14.0408,0.08346,10.067,10.989,11.91,12.924,14.041,15.272,16.632,18.137,19.641
263,-0.1733,14.043,0.08346,10.069,10.99,11.912,12.926,14.043,15.275,16.635,18.14,19.644
264,-0.1733,14.0453,0.08345,10.071,10.993,11.914,12.929,14.045,15.277,16.637,18.142,19.647
265,-0.1733,14.0475,0.08345,10.072,10.994,11.916,12.931,14.048,15.279,16.64,18.145,19.65
266,-0.1733,14.0497,0.08345,10.074,10.996,11.918,12.933,14.05,15.282,16.643,18.148,19.653
267,-0.1733,14.0519,0.08344,10.076,10.998,11.92,12.935,14.052,15.284,16.645,18.15,19.655
268,-0.1733,14.054,0.08344,10.077,11,11.922,12.937,14.054,15.286,16.647,18.153,19.658
269,-0.1733,14.0562,0.08344,10.079,11.001,11.924,12.939,14.056,15.289,16.65,18.156,19.661
270,-0.1733,14.0583,0.08343,10.081,11.003,11.926,12.941,14.058,15.291,16.652,18.158,19.663
271,-0.1733,14.0604,0.08343,10.082,11.005,11.928,12.943,14.06,15.293,16.655,18.16,19.666
272,-0.1733,14.0625,0.08342,10.084,11.007,11.93,12.945,14.062,15.295,16.657,18.163,19.668
273,-0.1733,14.0646,0.08342,10.086,11.009,11.932,12.947,14.065,15.298,16.659,18.165,19.671
274,-0.1733,14.0666,0.08342,10.087,11.01,11.933,12.949,14.067,15.3,16.662,18.168,19.674
275,-0.1733,14.0687,0.08341,10.089,11.012,11.935,12.951,14.069,15.302,16.664,18.17,19.676
276,-0.1733,14.0707,0.08341,10.09,11.014,11.937,12.952,14.071,15.304,16.666,18.173,19.679
277,-0.1733,14.0727,0.0834,10.092,11.016,11.939,12.954,14.073,15.306,16.668,18.175,19.681
278,-0.1733,14.0747,0.0834,10.094,11.017,11.941,12.956,14.075,15.308,16.67,18.177,19.684
279,-0.1733,14.0766,0.08339,10.095,11.019,11.942,12.958,14.077,15.31,16.672,18.179,19.686
280,-0.1733,14.0786,0.08339,10.097,11.02,11.944,12.96,14.079,15.312,16.675,18.182,19.689
281,-0.1733,14.0805,0.08338,10.099,11.022,11.946,12.962,14.08,15.314,16.677,18.183,19.69
282,-0.1733,14.0824,0.08338,10.1,11.024,11.948,12.964,14.082,15.316,16.679,18.186,19.693
283,-0.1733,14.0844,0.08337,10.102,11.026,11.95,12.966,14.084,15.318,16.681,18.188,19.695
284,-0.1733,14.0862,0.08337,10.103,11.027,11.951,12.967,14.086,15.32,16.683,18.19,19.698
285,-0.1733,14.0881,0.08336,10.105,11.029,11.953,12.969,14.088,15.322,16.685,18.192,19.699
286,-0.1733,14.09,0.08336,10.106,11.03,11.955,12.971,14.09,15.324,16.687,18.195,19.702
287,-0.1733,14.0918,0.08335,10.108,11.032,11.956,12.973,14.092,15.326,16.689,18.196,19.704
288,-0.1733,14.0937,0.08335,10.109,11.034,11.958,12.974,14.094,15.328,16.691,18.199,19.706
289,-0.1733,14.0955,0.08334,10.111,11.035,11.96,12.976,14.096,15.33,16.693,18.201,19.708
290,-0.1733,14.0973,0.08334,10.112,11.037,11.961,12.978,14.097,15.332,16.695,18.203,19.711
291,-0.1733,14.0991,0.08333,10.114,11.038,11.963,12.98,14.099,15.334,16.697,18.205,19.712
292,-0.1733,14.1008,0.08333,10.115,11.04,11.964,12.981,14.101,15.335,16.699,18.207,19.715
293,-0.1733,14.1026,0.08332,10.117,11.042,11.966,12.983,14.103,15.337,16.701,18.209,19.716
294,-0.1733,14.1043,0.08332,10.118,11.043,11.968,12.984,14.104,15.339,16.703,18.211,19.719
295,-0.1733,14.1061,0.08331,10.12,11.045,11.969,12.986,14.106,15.341,16.705,18.213,19.721
296,-0.1733,14.1078,0.08331,10.121,11.046,11.971,12.988,14.108,15.343,16.707,18.215,19.723
297,-0.1733,14.1095,0.0833,10.123,11.048,11.972,12.99,14.11,15.344,16.708,18.216,19.725
298,-0.1733,14.1112,0.08329,10.124,11.049,11.974,12.991,14.111,15.346,16.71,18.218,19.726
299,-0.1733,14.1129,0.08329,10.125,11.051,11.976,12.993,14.113,15.348,16.712,18.22,19.728
300,-0.1733,14.1146,0.08328,10.127,11.052,11.977,12.994,14.115,15.35,16.714,18.222,19.73
301,-0.1733,14.1162,0.08328,10.128,11.053,11.979,12.996,14.116,15.351,16.715,18.224,19.732
302,-0.1733,14.1179,0.08327,10.13,11.055,11.98,12.998,14.118,15.353,16.717,18.226,19.734
303,-0.1733,14.1195,0.08326,10.131,11.057,11.982,12.999,14.12,15.355,16.719,18.227,19.735
304,-0.1733,14.1211,0.08326,10.133,11.058,11.983,13.001,14.121,15.356,16.721,18.229,19.738
305,-0.1733,14.1228,0.08325,10.134,11.06,11.985,13.002,14.123,15.358,16.722,18.231,19.739
306,-0.1733,14.1244,0.08325,10.135,11.061,11.986,13.004,14.124,15.36,16.724,18.233,19.741
307,-0.1733,14.126,0.08324,10.137,11.062,11.988,13.005,14.126,15.361,16.726,18.234,19.743
308,-0.1733,14.1275,0.08323,10.138,11.064,11.989,13.007,14.128,15.363,16.727,18.236,19.744
309,-0.1733,14.1291,0.08323,10.14,11.065,11.991,13.008,14.129,15.365,16.729,18.238,19.746
310,-0.1733,14.1307,0.08322,10.141,11.067,11.992,13.01,14.131,15.366,16.731,18.239,19.748
311,-0.1733,14.1322,0.08321,10.143,11.068,11.994,13.012,14.132,15.368,16.732,18.241,19.749
312,-0.1733,14.1338,0.08321,10.144,11.069,11.995,13.013,14.134,15.369,16.734,18.243,19.751
313,-0.1733,14.1353,0.0832,10.145,11.071,11.997,13.015,14.135,15.371,16.735,18.244,19.753
314,-0.1733,14.1368,0.08319,10.147,11.072,11.998,13.016,14.137,15.372,16.737,18.245,19.754
315,-0.1733,14.1383,0.08319,10.148,11.074,11.999,13.017,14.138,15.374,16.739,18.247,19.756
316,-0.1733,14.1398,0.08318,10.149,11.075,12.001,13.019,14.14,15.376,16.74,18.249,19.757
317,-0.1733,14.1413,0.08317,10.151,11.077,12.002,13.02,14.141,15.377,16.741,18.25,19.759
318,-0.1733,14.1428,0.08317,10.152,11.078,12.004,13.022,14.143,15.379,16.743,18.252,19.761
319,-0.1733,14.1443,0.08316,10.153,11.079,12.005,13.023,14.144,15.38,16.745,18.253,19.762
320,-0.1733,14.1458,0.08315,10.155,11.081,12.007,13.025,14.146,15.382,16.746,18.255,19.763
321,-0.1733,14.1472,0.08315,10.156,11.082,12.008,13.026,14.147,15.383,16.748,18.256,19.765
322,-0.1733,14.1487,0.08314,10.157,11.083,12.009,13.028,14.149,15.385,16.749,18.258,19.767
323,-0.1733,14.1501,0.08313,10.159,11.085,12.011,13.029,14.15,15.386,16.75,18.259,19.768
324,-0.1733,14.1516,0.08313,10.16,11.086,12.012,13.03,14.152,15.388,16.752,18.261,19.77
325,-0.1733,14.153,0.08312,10.161,11.087,12.014,13.032,14.153,15.389,16.754,18.262,19.771
326,-0.1733,14.1544,0.08311,10.163,11.089,12.015,13.033,14.154,15.39,16.755,18.263,19.772
327,-0.1733,14.1558,0.0831,10.164,11.09,12.016,13.035,14.156,15.392,16.756,18.265,19.773
328,-0.1733,14.1572,0.0831,10.165,11.091,12.018,13.036,14.157,15.393,16.758,18.267,19.775
329,-0.1733,14.1586,0.08309,10.166,11.093,12.019,13.037,14.159,15.395,16.759,18.268,19.776
330,-0.1733,14.16,0.08308,10.168,11.094,12.02,13.039,14.16,15.396,16.76,18.269,19.778
331,-0.1733,14.1614,0.08307,10.169,11.096,12.022,13.04,14.161,15.397,16.762,18.27,19.779
332,-0.1733,14.1628,0.08307,10.17,11.097,12.023,13.042,14.163,15.399,16.763,18.272,19.781
333,-0.1733,14.1642,0.08306,10.172,11.098,12.024,13.043,14.164,15.4,16.765,18.273,19.782
334,-0.1733,14.1656,0.08305,10.173,11.099,12.026,13.044,14.166,15.402,16.766,18.274,19.783
335,-0.1733,14.1669,0.08304,10.174,11.101,12.027,13.046,14.167,15.403,16.767,18.276,19.784
336,-0.1733,14.1683,0.08304,10.175,11.102,12.028,13.047,14.168,15.404,16.769,18.277,19.786
337,-0.1733,14.1696,0.08303,10.177,11.103,12.03,13.048,14.17,15.406,16.77,18.278,19.787
338,-0.1733,14.171,0.08302,10.178,11.105,12.031,13.05,14.171,15.407,16.771,18.28,19.788
339,-0.1733,14.1723,0.08301,10.179,11.106,12.033,13.051,14.172,15.408,16.773,18.281,19.789
340,-0.1733,14.1737,0.08301,10.18,11.107,12.034,13.052,14.174,15.41,16.774,18.283,19.791
341,-0.1733,14.175,0.083,10.182,11.108,12.035,13.054,14.175,15.411,16.775,18.284,19.792
342,-0.1733,14.1763,0.08299,10.183,11.11,12.036,13.055,14.176,15.412,16.777,18.285,19.793
343,-0.1733,14.1777,0.08298,10.185,11.111,12.038,13.056,14.178,15.414,16.778,18.286,19.794
344,-0.1733,14.179,0.08297,10.186,11.113,12.039,13.058,14.179,15.415,16.779,18.287,19.795
345,-0.1733,14.1803,0.08297,10.187,11.114,12.04,13.059,14.18,15.416,16.781,18.289,19.797
346,-0.1733,14.1816,0.08296,10.188,11.115,12.042,13.06,14.182,15.418,16.782,18.29,19.798
347,-0.1733,14.1829,0.08295,10.189,11.116,12.043,13.062,14.183,15.419,16.783,18.291,19.799
348,-0.1733,14.1842,0.08294,10.191,11.118,12.044,13.063,14.184,15.42,16.784,18.292,19.8
